time,close_1,close_2,ratio
2021-02-11 00:00:00+00:00,1825.52,26.965,67.69961060634155
2021-02-12 00:00:00+00:00,1824.13,27.354,66.68604226072969
2021-02-15 00:00:00+00:00,1818.81,27.583,65.93952797012653
2021-02-16 00:00:00+00:00,1794.35,27.228,65.90091082708976
2021-02-17 00:00:00+00:00,1776.15,27.379,64.87271266298988
2021-02-18 00:00:00+00:00,1775.72,27.025,65.70656799259945
2021-02-19 00:00:00+00:00,1783.04,27.254,65.4230571659206
2021-02-22 00:00:00+00:00,1809.67,28.132,64.32781174463244
2021-02-23 00:00:00+00:00,1805.5,27.672,65.2464585140214
2021-02-24 00:00:00+00:00,1804.79,27.937,64.60214053047929
2021-02-25 00:00:00+00:00,1769.99,27.418,64.55576628492231
2021-02-26 00:00:00+00:00,1733.89,26.651,65.05909721961653
2021-03-01 00:00:00+00:00,1724.59,26.557,64.93918740821628
2021-03-02 00:00:00+00:00,1738.14,26.752,64.97233851674642
2021-03-03 00:00:00+00:00,1710.84,26.077,65.60724009663687
2021-03-04 00:00:00+00:00,1697.7,25.351,66.9677724744586
2021-03-05 00:00:00+00:00,1700.78,25.212,67.45914643820403
2021-03-08 00:00:00+00:00,1683.34,25.123,67.00394061218803
2021-03-09 00:00:00+00:00,1715.74,25.921,66.19111916978513
2021-03-10 00:00:00+00:00,1726.68,26.212,65.87364565847703
2021-03-11 00:00:00+00:00,1722.57,26.119,65.9508403843945
2021-03-12 00:00:00+00:00,1726.93,25.919,66.62795632547552
2021-03-15 00:00:00+00:00,1731.74,26.237,66.00373518313832
2021-03-16 00:00:00+00:00,1731.57,25.933,66.77090965179501
2021-03-17 00:00:00+00:00,1745.18,26.312,66.32639100030404
2021-03-18 00:00:00+00:00,1736.44,26.06,66.63238679969302
2021-03-19 00:00:00+00:00,1745.16,26.229,66.53551412558619
2021-03-22 00:00:00+00:00,1738.9,25.746,67.54058882933272
2021-03-23 00:00:00+00:00,1726.99,25.047,68.94997404878828
2021-03-24 00:00:00+00:00,1734.14,25.082,69.13882465513117
2021-03-25 00:00:00+00:00,1726.57,25.047,68.93320557352178
2021-03-26 00:00:00+00:00,1732.72,25.057,69.15113541126233
2021-03-29 00:00:00+00:00,1711.92,24.641,69.47445314719371
2021-03-30 00:00:00+00:00,1684.89,24.01,70.17451062057476
2021-03-31 00:00:00+00:00,1707.38,24.405,69.96025404630198
2021-04-01 00:00:00+00:00,1729.82,24.949,69.33424185338089
2021-04-05 00:00:00+00:00,1728.3,24.876,69.47660395561986
2021-04-06 00:00:00+00:00,1743.37,25.154,69.30786356046751
2021-04-07 00:00:00+00:00,1737.54,25.147,69.09531952121526
2021-04-08 00:00:00+00:00,1755.47,25.451,68.97450001964559
2021-04-09 00:00:00+00:00,1743.47,25.251,69.04558235317413
2021-04-12 00:00:00+00:00,1732.78,24.808,69.84762979683973
2021-04-13 00:00:00+00:00,1745.36,25.335,68.89125715413459
2021-04-14 00:00:00+00:00,1736.29,25.413,68.32290559949632
2021-04-15 00:00:00+00:00,1763.64,25.842,68.24703970280939
2021-04-16 00:00:00+00:00,1776.74,25.941,68.49157704020662
2021-04-19 00:00:00+00:00,1771.38,25.817,68.61292946508115
2021-04-20 00:00:00+00:00,1778.72,25.829,68.86522900615587
2021-04-21 00:00:00+00:00,1793.68,26.547,67.56620333747694
2021-04-22 00:00:00+00:00,1784.07,26.145,68.23752151462995
2021-04-23 00:00:00+00:00,1776.44,25.998,68.32987152857912
2021-04-26 00:00:00+00:00,1781.26,26.212,67.95589806195636
2021-04-27 00:00:00+00:00,1776.55,26.26,67.65232292460014
2021-04-28 00:00:00+00:00,1781.65,26.195,68.01488833746899
2021-04-29 00:00:00+00:00,1771.94,26.09,67.91644308164048
2021-04-30 00:00:00+00:00,1768.97,25.89,68.32638084202395
2021-05-03 00:00:00+00:00,1792.93,26.893,66.6690216785037
2021-05-04 00:00:00+00:00,1778.7,26.497,67.12835415330038
2021-05-05 00:00:00+00:00,1786.89,26.475,67.49348441926345
2021-05-06 00:00:00+00:00,1814.91,27.303,66.47291506427865
2021-05-07 00:00:00+00:00,1830.87,27.45,66.6983606557377
2021-05-10 00:00:00+00:00,1835.66,27.293,67.2575385630015
2021-05-11 00:00:00+00:00,1837.41,27.606,66.55835687893936
2021-05-12 00:00:00+00:00,1815.41,27.01,67.21251388374677
2021-05-13 00:00:00+00:00,1826.44,27.084,67.4361246492394
2021-05-14 00:00:00+00:00,1842.58,27.402,67.2425370410919
2021-05-17 00:00:00+00:00,1866.79,28.171,66.26637322068794
2021-05-18 00:00:00+00:00,1869.5,28.172,66.36021581712339
2021-05-19 00:00:00+00:00,1869.35,27.723,67.42957111423728
2021-05-20 00:00:00+00:00,1877.05,27.747,67.64875482034094
2021-05-21 00:00:00+00:00,1881.76,27.562,68.27371018068355
2021-05-24 00:00:00+00:00,1880.76,27.764,67.7409595159199
2021-05-25 00:00:00+00:00,1899.14,27.997,67.83369646747866
2021-05-26 00:00:00+00:00,1896.72,27.676,68.53302500361325
2021-05-27 00:00:00+00:00,1896.53,27.84,68.12248563218391
2021-05-28 00:00:00+00:00,1903.21,27.915,68.17875694071289
2021-05-31 00:00:00+00:00,1906.64,28.034,68.01170007847614
2021-06-01 00:00:00+00:00,1900.37,27.887,68.14537239573994
2021-06-02 00:00:00+00:00,1908.29,28.169,67.74432887216443
2021-06-03 00:00:00+00:00,1870.53,27.422,68.21274888775436
2021-06-04 00:00:00+00:00,1891.55,27.794,68.05605526372598
2021-06-07 00:00:00+00:00,1899.0,27.884,68.10357194089801
2021-06-08 00:00:00+00:00,1892.87,27.61,68.5574067366896
2021-06-09 00:00:00+00:00,1888.59,27.763,68.02542952850916
2021-06-10 00:00:00+00:00,1898.44,27.991,67.82322889500196
2021-06-11 00:00:00+00:00,1876.19,27.918,67.20359624614944
2021-06-14 00:00:00+00:00,1866.08,27.849,67.00707386261625
2021-06-15 00:00:00+00:00,1858.74,27.655,67.21171578376423
2021-06-16 00:00:00+00:00,1811.94,26.977,67.16610445935427
2021-06-17 00:00:00+00:00,1773.14,25.902,68.4557177051965
2021-06-18 00:00:00+00:00,1764.56,25.805,68.38054640573532
2021-06-21 00:00:00+00:00,1782.97,25.942,68.72908796546142
2021-06-22 00:00:00+00:00,1778.76,25.767,69.03248340901153
2021-06-23 00:00:00+00:00,1778.93,25.885,68.72435773614062
2021-06-24 00:00:00+00:00,1774.95,25.93,68.45160046278443
2021-06-25 00:00:00+00:00,1781.13,26.099,68.24514349208782
2021-06-28 00:00:00+00:00,1778.07,26.093,68.14356340781052
2021-06-29 00:00:00+00:00,1761.11,25.757,68.37403424311837
2021-06-30 00:00:00+00:00,1770.37,26.118,67.78352094341068
2021-07-01 00:00:00+00:00,1776.72,26.022,68.27761125201752
2021-07-02 00:00:00+00:00,1787.52,26.456,67.56576957967947
2021-07-05 00:00:00+00:00,1791.79,26.466,67.70157938487115
2021-07-06 00:00:00+00:00,1797.13,26.149,68.72652873914873
2021-07-07 00:00:00+00:00,1803.66,26.135,69.01320068873159
2021-07-08 00:00:00+00:00,1802.36,25.922,69.53012884808271
2021-07-09 00:00:00+00:00,1807.95,26.096,69.28073267933783
2021-07-12 00:00:00+00:00,1806.11,26.193,68.95391898598862
2021-07-13 00:00:00+00:00,1807.59,25.978,69.58156901993995
2021-07-14 00:00:00+00:00,1827.41,26.244,69.63153482700808
2021-07-15 00:00:00+00:00,1829.49,26.338,69.461994076999
2021-07-16 00:00:00+00:00,1811.53,25.654,70.61393934669057
