time,close_1,close_2,ratio
2021-02-11 00:00:00+00:00,13712.0,3908.7,3.508071737406299
2021-02-12 00:00:00+00:00,13819.0,3938.1,3.5090525888118638
2021-02-15 00:00:00+00:00,13874.0,3953.7,3.5091180413283762
2021-02-16 00:00:00+00:00,13756.0,3932.0,3.498474059003052
2021-02-17 00:00:00+00:00,13698.0,3929.4,3.4860284012826384
2021-02-18 00:00:00+00:00,13638.0,3912.5,3.485750798722045
2021-02-19 00:00:00+00:00,13570.0,3900.8,3.4787735849056602
2021-02-22 00:00:00+00:00,13218.0,3879.1,3.407491428424119
2021-02-23 00:00:00+00:00,13158.0,3878.1,3.3928985843583197
2021-02-24 00:00:00+00:00,13314.0,3925.1,3.392015490051209
2021-02-25 00:00:00+00:00,12782.0,3821.6,3.344672388528365
2021-02-26 00:00:00+00:00,12906.0,3810.0,3.3874015748031496
2021-03-01 00:00:00+00:00,13313.0,3903.9,3.410179564025718
2021-03-02 00:00:00+00:00,13056.0,3868.0,3.375387797311272
2021-03-03 00:00:00+00:00,12680.0,3815.6,3.3231994968025997
2021-03-04 00:00:00+00:00,12432.0,3767.1,3.3001513100262803
2021-03-05 00:00:00+00:00,12656.0,3841.3,3.2947179340327493
2021-03-08 00:00:00+00:00,12337.0,3831.5,3.219887772412893
2021-03-09 00:00:00+00:00,12791.0,3873.5,3.302181489608881
2021-03-10 00:00:00+00:00,12790.0,3907.8,3.2729412968933924
2021-03-11 00:00:00+00:00,13042.0,3934.7,3.314611024982845
2021-03-12 00:00:00+00:00,12934.0,3942.2,3.280909137030085
2021-03-15 00:00:00+00:00,13082.0,3965.9,3.29862074182405
2021-03-16 00:00:00+00:00,13163.0,3966.3,3.3187101328694246
2021-03-17 00:00:00+00:00,13186.0,3972.6,3.319236771887429
2021-03-18 00:00:00+00:00,12812.0,3923.4,3.2655349951572616
2021-03-19 00:00:00+00:00,12846.0,3908.2,3.286935161967146
2021-03-22 00:00:00+00:00,13083.0,3944.3,3.316938366757092
2021-03-23 00:00:00+00:00,13049.0,3915.5,3.332652279402375
2021-03-24 00:00:00+00:00,12813.0,3894.1,3.290362343031766
2021-03-25 00:00:00+00:00,12808.0,3918.3,3.2687645152234386
2021-03-26 00:00:00+00:00,12977.0,3973.8,3.265639941617595
2021-03-29 00:00:00+00:00,12981.0,3973.8,3.2666465348029594
2021-03-30 00:00:00+00:00,12906.0,3960.0,3.2590909090909093
2021-03-31 00:00:00+00:00,13106.0,3976.5,3.295863196278134
2021-04-01 00:00:00+00:00,13345.0,4025.1,3.3154455789918265
2021-04-02 00:00:00+00:00,13362.0,4037.9,3.3091458431362835
2021-04-05 00:00:00+00:00,13615.0,4080.6,3.3365191393422537
2021-04-06 00:00:00+00:00,13597.0,4076.6,3.3353775204827554
2021-04-07 00:00:00+00:00,13635.0,4084.9,3.3379030086415824
2021-04-08 00:00:00+00:00,13801.0,4107.2,3.360196727697702
2021-04-09 00:00:00+00:00,13823.0,4122.5,3.3530624620982414
2021-04-12 00:00:00+00:00,13839.0,4131.5,3.349630884666586
2021-04-13 00:00:00+00:00,13988.0,4143.0,3.3762973690562395
2021-04-14 00:00:00+00:00,13840.0,4131.8,3.34962970134082
2021-04-15 00:00:00+00:00,14010.0,4171.1,3.3588262089137153
2021-04-16 00:00:00+00:00,14042.0,4181.5,3.3581250747339473
2021-04-19 00:00:00+00:00,13908.0,4165.2,3.339095361567272
2021-04-20 00:00:00+00:00,13748.0,4128.6,3.329942353340115
2021-04-21 00:00:00+00:00,13907.0,4165.7,3.3384545214489765
2021-04-22 00:00:00+00:00,13777.0,4138.4,3.329064372704427
2021-04-23 00:00:00+00:00,13922.0,4174.3,3.3351699686174925
2021-04-26 00:00:00+00:00,14037.0,4189.6,3.3504391827382087
2021-04-27 00:00:00+00:00,13966.0,4188.1,3.3346863732957663
2021-04-28 00:00:00+00:00,13985.0,4193.1,3.335241229639169
2021-04-29 00:00:00+00:00,13960.0,4207.9,3.317569333872003
2021-04-30 00:00:00+00:00,13882.0,4188.0,3.3147086914995225
2021-05-03 00:00:00+00:00,13799.0,4191.9,3.2918247095589117
2021-05-04 00:00:00+00:00,13536.0,4165.7,3.2493938593753753
2021-05-05 00:00:00+00:00,13499.0,4165.4,3.2407451865367074
2021-05-06 00:00:00+00:00,13616.0,4203.4,3.23928248560689
2021-05-07 00:00:00+00:00,13726.0,4233.0,3.2426175289392867
2021-05-10 00:00:00+00:00,13322.0,4182.1,3.1854809784557996
2021-05-11 00:00:00+00:00,13326.0,4146.0,3.2141823444283646
2021-05-12 00:00:00+00:00,12973.0,4057.7,3.1971313798457257
2021-05-13 00:00:00+00:00,13100.0,4116.1,3.182624328854984
2021-05-14 00:00:00+00:00,13406.0,4178.0,3.208712302537099
2021-05-17 00:00:00+00:00,13320.0,4165.8,3.197465072735129
2021-05-18 00:00:00+00:00,13197.0,4118.8,3.204088569486258
2021-05-19 00:00:00+00:00,13221.0,4111.5,3.215614739146297
2021-05-20 00:00:00+00:00,13496.0,4156.5,3.2469625887164684
2021-05-21 00:00:00+00:00,13418.0,4160.7,3.22493811137549
2021-05-24 00:00:00+00:00,13654.0,4202.3,3.2491730718892033
2021-05-25 00:00:00+00:00,13672.0,4191.3,3.261995085057142
2021-05-26 00:00:00+00:00,13707.0,4196.8,3.266059855127716
2021-05-27 00:00:00+00:00,13697.0,4213.4,3.2508188161579725
2021-05-28 00:00:00+00:00,13692.0,4205.6,3.2556591211717705
2021-05-31 00:00:00+00:00,13659.0,4193.5,3.2571837367354237
2021-06-01 00:00:00+00:00,13652.0,4200.9,3.249779809088529
2021-06-02 00:00:00+00:00,13681.0,4208.0,3.2511882129277567
2021-06-03 00:00:00+00:00,13531.0,4192.8,3.2271990078229345
2021-06-04 00:00:00+00:00,13765.0,4229.0,3.2549065973043274
2021-06-07 00:00:00+00:00,13823.0,4228.3,3.2691625475959603
2021-06-08 00:00:00+00:00,13814.0,4226.1,3.2687347672795246
2021-06-09 00:00:00+00:00,13814.0,4223.2,3.2709793521500288
2021-06-10 00:00:00+00:00,13973.0,4239.4,3.295985280935982
2021-06-11 00:00:00+00:00,13993.0,4245.6,3.2958827963067643
2021-06-14 00:00:00+00:00,14117.0,4254.6,3.31805575142199
2021-06-15 00:00:00+00:00,14046.0,4247.0,3.3072757240404993
2021-06-16 00:00:00+00:00,13945.0,4211.9,3.310857332795176
2021-06-17 00:00:00+00:00,14185.0,4224.1,3.3581117871262514
2021-06-18 00:00:00+00:00,14026.0,4151.1,3.378863433788634
2021-06-21 00:00:00+00:00,14144.0,4227.6,3.345633456334563
2021-06-22 00:00:00+00:00,14277.0,4246.1,3.3623795953934197
2021-06-23 00:00:00+00:00,14282.0,4242.7,3.3662526221509887
2021-06-24 00:00:00+00:00,14365.0,4270.9,3.36345969233651
2021-06-25 00:00:00+00:00,14339.0,4283.2,3.3477306686589468
2021-06-28 00:00:00+00:00,14510.0,4289.8,3.382442071891463
2021-06-29 00:00:00+00:00,14590.0,4293.2,3.3983974657598064
2021-06-30 00:00:00+00:00,14564.0,4301.7,3.3856382360462143
2021-07-01 00:00:00+00:00,14548.0,4317.9,3.369230412932213
2021-07-02 00:00:00+00:00,14707.0,4346.7,3.383486322957646
2021-07-05 00:00:00+00:00,14700.0,4349.3,3.3798542294162277
2021-07-06 00:00:00+00:00,14766.0,4336.8,3.4048146098505807
2021-07-07 00:00:00+00:00,14817.0,4360.1,3.3983165523726515
2021-07-08 00:00:00+00:00,14720.0,4318.0,3.4089856415006947
2021-07-09 00:00:00+00:00,14820.0,4368.8,3.3922358542391504
2021-07-12 00:00:00+00:00,14884.0,4383.3,3.3956151757808044
2021-07-13 00:00:00+00:00,14873.0,4366.9,3.4058485424442972
2021-07-14 00:00:00+00:00,14903.0,4373.0,3.4079579236222273
2021-07-15 00:00:00+00:00,14783.0,4354.7,3.3947229430270744
2021-07-16 00:00:00+00:00,14677.0,4325.0,3.393526011560694
2021-07-19 00:00:00+00:00,14602.0,4268.1,3.421194442491975
2021-07-20 00:00:00+00:00,14734.0,4325.8,3.406075176845901
2021-07-21 00:00:00+00:00,14847.0,4361.8,3.403869961942317
2021-07-22 00:00:00+00:00,14987.0,4377.1,3.4239565008795774
2021-07-23 00:00:00+00:00,15099.0,4405.6,3.4272289812965315
2021-07-26 00:00:00+00:00,15132.0,4421.8,3.422135781808313
2021-07-27 00:00:00+00:00,14892.0,4389.8,3.39240967697845
2021-07-28 00:00:00+00:00,14994.0,4398.9,3.4085794175816684
2021-07-29 00:00:00+00:00,14915.0,4402.2,3.388078687928763
2021-07-30 00:00:00+00:00,14974.0,4401.0,3.402408543512838
2021-08-02 00:00:00+00:00,14969.0,4389.6,3.4101057043921994
